OBJECTID;planid;name;datum;scanurl;kategorie;katart;klassifins;Bezeichnun;URL2;X_ETRS89;Y_ETRS89;kurzbe
351;DE_05911000_A453;Am Sonnenberg 95;1998-03-09;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A453.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A453_95.jpg;374109;5699400;Wohnhaus / Geschäftshaus
352;DE_05911000_A123;Am Thie 8;1990-03-13;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A123.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A123.jpg;373178;5702252;Wohnhaus / Geschäftshaus
353;DE_05911000_A373;Am Thie 9;1996-01-22;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A373.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A373.jpg;373157;5702282;Wohnhaus / Geschäftshaus
354;DE_05911000_A281;An der Papenburg 25;1993-03-23;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A281.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A281.jpg;370316;5704745;Wohnhaus / Geschäftshaus
355;DE_05911000_A620;An der Papenburg 30;2006-08-30;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A620.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/AKeinBild.jpg;370266;5704692;Wohnhaus / Geschäftshaus
356;DE_05911000_A307;An der Steinhalde 46;1994-07-21;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A307.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/AKeinBild.jpg;372758;5700019;Wohnhaus / Geschäftshaus
357;DE_05911000_A307;An der Steinhalde 48;1994-07-21;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A307.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/AKeinBild.jpg;372775;5700032;Wohnhaus / Geschäftshaus
358;DE_05911000_A307;An der Steinhalde 50;1994-07-21;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A307.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/AKeinBild.jpg;372794;5700049;Wohnhaus / Geschäftshaus
359;DE_05911000_A307;An der Steinhalde 52;1994-07-21;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A307.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/AKeinBild.jpg;372815;5700066;Wohnhaus / Geschäftshaus
360;DE_05911000_A254;Andreas-Hofer-Str. 17;1992-02-26;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A254.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A254_17.jpg;377895;5704061;Wohnhaus / Geschäftshaus
361;DE_05911000_A254;Andreas-Hofer-Str. 19;1992-02-26;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A254.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A254_19.jpg;377899;5704052;Wohnhaus / Geschäftshaus
362;DE_05911000_A393;Arndtstr. 17;1996-07-17;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A393.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A393.jpg;376589;5704812;Wohnhaus / Geschäftshaus
363;DE_05911000_A418;Arndtstr. 20;1997-02-11;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A418.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A418.jpg;376635;5704814;Wohnhaus / Geschäftshaus
364;DE_05911000_A596;Arnikastr. 19;2005-04-06;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A596.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A596.jpg;376500;5703289;Wohnhaus / Geschäftshaus
365;DE_05911000_A629;Arnikastr. 34;2007-08-08;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A629.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A629.jpg;376672;5703292;Wohnhaus / Geschäftshaus
366;DE_05911000_A630;Arnikastr. 36;2007-08-08;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A630.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A630.jpg;376693;5703301;Wohnhaus / Geschäftshaus
367;DE_05911000_A622;Arnikastr. 38;2007-05-23;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A622.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A622.jpg;376713;5703308;Wohnhaus / Geschäftshaus
368;DE_05911000_A310;Auf dem Kalwes 235;1994-08-01;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A310.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A310.jpg;381086;5700291;Wohnhaus / Geschäftshaus
369;DE_05911000_A233;Auf den Holln 1;1991-07-31;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A233.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A233.jpg;381855;5704854;Wohnhaus / Geschäftshaus
370;DE_05911000_A233;Auf den Holln 3;1991-07-31;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A233.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A233.jpg;381862;5704844;Wohnhaus / Geschäftshaus
371;DE_05911000_A427;Baaker Mulde 3;1997-05-07;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A427.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A427.jpg;373364;5699432;Wohnhaus / Geschäftshaus
372;DE_05911000_A221;Baarestr. 30;1991-07-22;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A221.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A221_30.jpg;375111;5704431;Wohnhaus / Geschäftshaus
373;DE_05911000_A221;Baarestr. 32;1991-07-22;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A221.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A221_32.jpg;375101;5704430;Wohnhaus / Geschäftshaus
374;DE_05911000_A221;Baarestr. 44;1991-07-22;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A221.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A221_44-48.jpg;375001;5704412;Wohnhaus / Geschäftshaus
375;DE_05911000_A221;Baarestr. 46;1991-07-22;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A221.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A221_44-48.jpg;374997;5704411;Wohnhaus / Geschäftshaus
376;DE_05911000_A221;Baarestr. 48;1991-07-22;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A221.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A221_44-48.jpg;374993;5704411;Wohnhaus / Geschäftshaus
377;DE_05911000_A646;Baarestr. 50;2009-02-17;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A646.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A646_50.jpg;374963;5704407;Wohnhaus / Geschäftshaus
378;DE_05911000_A221;Baarestr. 45;1991-07-22;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A221.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A221_45.jpg;374992;5704372;Wohnhaus / Geschäftshaus
379;DE_05911000_A646;Baarestr. 49;2009-02-17;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A646.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/AKeinBild.jpg;374973;5704371;Wohnhaus / Geschäftshaus
380;DE_05911000_A646;Baarestr. 51;2009-02-17;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A646.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/AKeinBild.jpg;374973;5704368;Wohnhaus / Geschäftshaus
381;DE_05911000_A069;Bahnhofstr. 1;1989-08-07;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A069.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A069.jpg;370743;5704728;Wohnhaus / Geschäftshaus
382;DE_05911000_A255;Bahnhofstr. 2;1992-04-02;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A255.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A255.jpg;370707;5704745;Wohnhaus / Geschäftshaus
383;DE_05911000_A389;Bahnhofstr. 22;1996-06-20;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A389.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A389.jpg;370701;5704599;Wohnhaus / Geschäftshaus
384;DE_05911000_A067;Bahnhofstr. 28;1989-08-07;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A067.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A067.jpg;370723;5704543;Wohnhaus / Geschäftshaus
385;DE_05911000_A556;Bergener Str. 116 a;2003-05-12;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A556.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A556.jpg;378231;5708712;Wohnhaus / Geschäftshaus
386;DE_05911000_A556;Bergener Str. 116 b;2003-05-12;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A556.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A556.jpg;378192;5708719;Wohnhaus / Geschäftshaus
387;DE_05911000_A556;Bergener Str. 116 c;2003-05-12;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A556.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A556.jpg;378223;5708687;Wohnhaus / Geschäftshaus
388;DE_05911000_A556;Bergener Str. 116 d;2003-05-12;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A556.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A556.jpg;378225;5708659;Wohnhaus / Geschäftshaus
389;DE_05911000_A556;Bergener Str. 116 e;2003-05-12;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A556.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A556.jpg;378225;5708629;Wohnhaus / Geschäftshaus
390;DE_05911000_A556;Bergener Str. 116 f;2003-05-12;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A556.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A556.jpg;378224;5708603;Wohnhaus / Geschäftshaus
391;DE_05911000_A556;Bergener Str. 116 g;2003-05-12;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A556.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A556.jpg;378280;5708622;Wohnhaus / Geschäftshaus
392;DE_05911000_A556;Bergener Str. 116 h;2003-05-12;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A556.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A556.jpg;378280;5708675;Wohnhaus / Geschäftshaus
393;DE_05911000_A556;Bergener Str. 116 i;2003-05-12;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A556.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A556.jpg;378273;5708708;Wohnhaus / Geschäftshaus
394;DE_05911000_A165;Bergstr. 54;1990-10-26;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A165.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A165.jpg;376576;5705467;Wohnhaus / Geschäftshaus
395;DE_05911000_A340;Bergstr. 52;1995-05-09;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A340.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A340.jpg;376575;5705453;Wohnhaus / Geschäftshaus
396;DE_05911000_A156;Bergstr. 68;1990-09-04;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A156.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A156.jpg;376543;5705617;Wohnhaus / Geschäftshaus
397;DE_05911000_A352;Bergstr. 105;1995-08-16;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A352.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A352.jpg;376530;5705981;Wohnhaus / Geschäftshaus
398;DE_05911000_A031;Bergstr. 129;1989-04-17;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A031.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A031.jpg;376580;5706185;Wohnhaus / Geschäftshaus
399;DE_05911000_A171;Bergstr. 133;1990-12-17;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A171.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A171.jpg;376589;5706202;Wohnhaus / Geschäftshaus
400;DE_05911000_A172;Bergstr. 135;1990-12-17;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A172.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A172.jpg;376603;5706233;Wohnhaus / Geschäftshaus
401;DE_05911000_A112;Berthastr. 10;1989-10-30;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A112.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A112.jpg;373040;5707240;Gut Dahlhausen
402;DE_05911000_A063;Blankensteiner Str. 363;1989-08-04;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A063.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A063.jpg;375658;5698482;Wohnhaus / Geschäftshaus
403;DE_05911000_A386;Blumenstr. 36;1996-05-31;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A386.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A386.jpg;377252;5705058;Wohnhaus / Geschäftshaus
404;DE_05911000_A391;Blumenstr. 39;1996-07-10;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A391.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A391.jpg;377282;5705096;Wohnhaus / Geschäftshaus
405;DE_05911000_A558;Bochumer Str. 128;2003-05-23;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A558.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A558.jpg;372459;5704828;Wohnhaus / Geschäftshaus
406;DE_05911000_A557;Bochumer Str. 128  a;2003-05-23;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A557.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A557.jpg;372467;5704832;Wohnhaus / Geschäftshaus
407;DE_05911000_A083;Boltestr. 34;1989-08-23;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A083.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A083.jpg;382342;5705379;Wohnhaus / Geschäftshaus
408;DE_05911000_A110;Bongardstr. 35;1989-10-20;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A110.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A110.jpg;376420;5704868;Wohnhaus / Geschäftshaus
409;DE_05911000_A305;Borgholzstr. 2;1994-05-31;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A305.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A305_2.jpg;377096;5701615;Wohnhaus / Geschäftshaus
410;DE_05911000_A305;Borgholzstr. 4;1994-05-31;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A305.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A305_4.jpg;377071;5701605;Wohnhaus / Geschäftshaus
411;DE_05911000_A305;Borgholzstr. 6;1994-05-31;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A305.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A305_6.jpg;377048;5701596;Wohnhaus / Geschäftshaus
412;DE_05911000_A305;Borgholzstr. 8;1994-05-31;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A305.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A305_8.jpg;377024;5701586;Wohnhaus / Geschäftshaus
413;DE_05911000_A305;Borgholzstr. 10;1994-05-31;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A305.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A305_10.jpg;377002;5701576;Wohnhaus / Geschäftshaus
414;DE_05911000_A305;Borgholzstr. 12;1994-05-31;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A305.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A305_12.jpg;376978;5701567;Wohnhaus / Geschäftshaus
415;DE_05911000_A305;Borgholzstr. 14;1994-05-31;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A305.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A305_14.jpg;376956;5701558;Wohnhaus / Geschäftshaus
416;DE_05911000_A305;Borgholzstr. 16;1994-05-31;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A305.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A305_16.jpg;376932;5701549;Wohnhaus / Geschäftshaus
417;DE_05911000_A305;Borgholzstr. 18;1994-05-31;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A305.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A305_18.jpg;376909;5701541;Wohnhaus / Geschäftshaus
418;DE_05911000_A305;Borgholzstr. 20;1994-05-31;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A305.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A305_20.jpg;376885;5701531;Wohnhaus / Geschäftshaus
419;DE_05911000_A305;Borgholzstr. 22;1994-05-31;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A305.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A305_22.jpg;376862;5701522;Wohnhaus / Geschäftshaus
420;DE_05911000_A305;Borgholzstr. 26;1994-05-31;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A305.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A305_26.jpg;376825;5701509;Wohnhaus / Geschäftshaus
421;DE_05911000_A305;Borgholzstr. 13;1994-05-31;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A305.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A305_13.jpg;376976;5701521;Wohnhaus / Geschäftshaus
422;DE_05911000_A305;Borgholzstr. 15;1994-05-31;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A305.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A305_15.jpg;376959;5701515;Wohnhaus / Geschäftshaus
423;DE_05911000_A305;Borgholzstr. 17;1994-05-31;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A305.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A305_17.jpg;376937;5701505;Wohnhaus / Geschäftshaus
424;DE_05911000_A305;Borgholzstr. 19;1994-05-31;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A305.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A305_19.jpg;376913;5701496;Wohnhaus / Geschäftshaus
425;DE_05911000_A305;Borgholzstr. 21;1994-05-31;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A305.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A305_21.jpg;376890;5701485;Wohnhaus / Geschäftshaus
426;DE_05911000_A305;Borgholzstr. 23;1994-05-31;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A305.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A305_23.jpg;376866;5701476;Wohnhaus / Geschäftshaus
427;DE_05911000_A243;Brenscheder Str. 10;1991-08-08;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A243.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A243_10.jpg;377474;5702053;Wohnhaus / Geschäftshaus
